UTM_X,UTM_Y,latitude,longitude,elevation
633008.3694859053,4212398.288755432,38.04955842303992,-1.4840743698325185,379.88007
633019.6891872409,4212381.759149715,38.04940783332386,-1.4839484704377994,374.12698
633031.0088885766,4212365.229543999,38.04925724348006,-1.4838225715532667,372.3711
633042.3285899123,4212348.699938283,38.04910665350856,-1.4836966731788948,372.3711
633053.648291248,4212332.170332567,38.048956063409335,-1.483570775314684,368.2296
633064.9679925836,4212315.64072685,38.048805473182405,-1.4834448779606342,366.5352
633076.2876939194,4212299.111121135,38.04865488282776,-1.4833189811167453,366.5352
633087.607395255,4212282.581515418,38.048504292345406,-1.4831930847830173,362.4759
633098.9270965907,4212266.051909703,38.048353701735344,-1.4830671889593996,358.41534
633110.2467979264,4212249.522303986,38.04820311099758,-1.4829412936459427,352.50095
633121.5664992621,4212232.99269827,38.0480525201321,-1.4828153988426214,352.24622
633132.8862005977,4212216.463092554,38.04790192913894,-1.48268950454941,344.9075
633144.2059019335,4212199.933486838,38.047751338018074,-1.4825636107663343,337.7048
633155.5256032691,4212183.403881121,38.04760074676951,-1.482437717493394,330.88092
633166.8453046049,4212166.874275406,38.047450155393264,-1.4823118247305385,330.88092
633178.1650059405,4212150.344669689,38.047299563889325,-1.4821859324778186,323.349
633189.4847072762,4212133.815063974,38.04714897225768,-1.4820600407351832,315.73386
633200.8044086118,4212117.285458257,38.04699838049836,-1.481934149502658,315.73386
