UTM_X,UTM_Y,latitude,longitude,elevation
630901.2892860773,4212938.411274898,38.05473199377396,-1.5079828624200151,432.22525
630912.608987413,4212921.881669181,38.05458142859591,-1.5078569046553238,434.16098
630923.9286887486,4212905.352063466,38.05443086328982,-1.5077309474011498,436.4046
630935.2483900844,4212888.822457749,38.054280297855705,-1.5076049906574929,438.5801
630946.56809142,4212872.292852033,38.054129732293575,-1.5074790344243278,441.4784
630957.8877927557,4212855.763246317,38.05397916660343,-1.5073530787016798,442.02124
630969.2074940914,4212839.233640601,38.05382860078527,-1.5072271234894983,441.05783
630980.5271954271,4212822.704034884,38.05367803483911,-1.5071011687878337,439.2451
630991.8468967627,4212806.174429169,38.05352746876493,-1.506975214596661,438.38452
631003.1665980985,4212789.644823452,38.053376902562746,-1.5068492609159803,438.38452
631014.4862994341,4212773.115217737,38.05322633623257,-1.50672330774574,436.18427
631025.8060007697,4212756.58561202,38.053075769774374,-1.5065973550860172,438.51343
631037.1257021055,4212740.056006304,38.05292520318818,-1.5064714029367352,438.689
631048.4454034411,4212723.526400588,38.05277463647399,-1.5063454512979195,438.689
631059.7651047768,4212706.996794872,38.052624069631804,-1.5062195001695702,446.0465
631071.0848061125,4212690.4671891555,38.05247350266162,-1.5060935495516616,446.02078
631082.4045074482,4212673.93758344,38.05232293556346,-1.505967599444194,446.02078
631093.7242087838,4212657.4079777235,38.05217236833729,-1.5058416498471925,455.9546
631105.0439101196,4212640.878372008,38.05202180098315,-1.5057157007606066,455.9686
631116.3636114552,4212624.3487662915,38.051871233501004,-1.5055897521844868,456.51727
631127.6833127909,4212607.819160575,38.05172066589089,-1.5054638041187571,467.80624
631139.0030141266,4212591.2895548595,38.05157009815281,-1.5053378565634683,467.7689
631150.3227154623,4212574.759949143,38.05141953028672,-1.5052119095186203,475.30273
631161.6424167979,4212558.230343427,38.051268962292674,-1.5050859629841622,475.30273
631172.9621181337,4212541.700737711,38.051118394170636,-1.5049600169601196,470.21594
631184.2818194693,4212525.171131995,38.05096782592066,-1.504834071446467,464.3224
631195.601520805,4212508.641526279,38.05081725754268,-1.5047081264432298,452.93176
631206.9212221407,4212492.111920563,38.050666689036746,-1.504582181950357,452.93176
631218.2409234763,4212475.582314846,38.05051612040283,-1.5044562379678998,439.61316
631229.560624812,4212459.052709131,38.050365551640986,-1.5043302944958326,429.5308
631240.8803261477,4212442.523103414,38.05021498275116,-1.50420435153413,420.84177
631252.2000274834,4212425.993497698,38.05006441373337,-1.5040784090827917,419.3907
631263.519728819,4212409.463891982,38.04991384458763,-1.5039524671418434,412.954
631274.8394301548,4212392.934286266,38.049763275313936,-1.5038265257112595,407.21112
631286.1591314904,4212376.40468055,38.04961270591229,-1.503700584791015,406.9392
631297.4788328261,4212359.875074834,38.049462136382694,-1.5035746443811349,401.74353
631308.7985341618,4212343.345469117,38.04931156672515,-1.5034487044816192,396.82806
631320.1182354975,4212326.815863402,38.04916099693967,-1.5033227650924172,391.4829
631331.4379368331,4212310.286257685,38.04901042702624,-1.5031968262135798,391.4829
631342.7576381689,4212293.756651969,38.04885985698485,-1.5030708878450814,386.8891
631354.0773395045,4212277.227046253,38.04870928681554,-1.5029449499868968,381.7786
631365.3970408402,4212260.697440537,38.04855871651829,-1.5028190126390255,379.25183
631376.7167421759,4212244.167834821,38.048408146093124,-1.5026930758014936,377.5429
631388.0364435116,4212227.638229105,38.04825757553999,-1.5025671394742752,375.5794
631399.3561448472,4212211.108623388,38.04810700485894,-1.5024412036573704,373.6303
631410.675846183,4212194.579017673,38.04795643404998,-1.502315268350754,372.33005
631421.9955475186,4212178.049411956,38.04780586311306,-1.502189333554451,370.86887
631433.3152488542,4212161.51980624,38.04765529204825,-1.5020633992684362,370.02292
631444.63495019,4212144.990200524,38.04750472085549,-1.5019374654927098,368.0955
631455.9546515256,4212128.460594808,38.047354149534826,-1.5018115322272714,368.0955
631467.2743528613,4212111.930989092,38.047203578086254,-1.5016855994721214,367.73352
631478.594054197,4212095.401383376,38.04705300650976,-1.501559667227234,366.7933
631489.9137555327,4212078.871777659,38.04690243480534,-1.5014337354926093,367.00888
631501.2334568683,4212062.342171944,38.04675186297303,-1.5013078042682728,367.00888
631512.5531582041,4212045.812566227,38.04660129101279,-1.5011818735541738,367.42462
631523.8728595397,4212029.282960511,38.04645071892466,-1.5010559433503627,368.29358
631535.1925608754,4212012.753354795,38.046300146708624,-1.5009300136567638,368.29358
631546.5122622111,4211996.223749079,38.04614957436468,-1.500804084473453,368.78162
631557.8319635468,4211979.694143363,38.04599900189285,-1.500678155800354,369.4603
631569.1516648824,4211963.164537647,38.04584842929311,-1.500552227637492,372.1771
631580.4713662182,4211946.63493193,38.04569785656546,-1.5004262999848677,374.32977
631591.7910675538,4211930.105326215,38.04554728370995,-1.500300372842455,379.30106
631603.1107688895,4211913.575720498,38.04539671072652,-1.5001744462102797,388.09036
631614.4304702252,4211897.046114782,38.04524613761523,-1.5000485200883165,395.55798
631625.7501715608,4211880.516509066,38.04509556437603,-1.4999225944765648,395.55798
631637.0698728965,4211863.98690335,38.04494499100897,-1.4997966693749998,404.15585
631648.3895742322,4211847.457297634,38.044794417514,-1.499670744783672,409.20135
631659.7092755679,4211830.927691918,38.04464384389117,-1.499544820702505,409.20135
631671.0289769035,4211814.398086201,38.04449327014045,-1.49941889713155,409.10767
631682.3486782393,4211797.868480486,38.044342696261864,-1.4992929740707817,408.1621
631693.6683795749,4211781.338874769,38.044192122255396,-1.4991670515201994,404.73276
631704.9880809106,4211764.809269053,38.044041548121065,-1.4990411294797783,401.22943
631716.3077822463,4211748.279663337,38.04389097385886,-1.498915207949518,395.54358
631727.627483582,4211731.750057621,38.043740399468795,-1.4987892869294441,388.66492
631738.9471849176,4211715.220451905,38.043589824950864,-1.4986633664195315,387.378
631750.2668862534,4211698.690846189,38.04343925030506,-1.4985374464197796,380.69464
631761.586587589,4211682.161240472,38.04328867553141,-1.4984115269301632,374.5284
631772.9062889247,4211665.631634757,38.043138100629896,-1.4982856079507079,371.164
631784.2259902604,4211649.10202904,38.04298752560052,-1.498159689481388,371.164
631795.5456915961,4211632.572423324,38.042836950443295,-1.4980337715222036,366.71753
631806.8653929317,4211616.042817608,38.04268637515823,-1.497907854073155,365.15735
631818.1850942675,4211599.513211892,38.04253579974531,-1.4977819371342416,360.89923
631829.5047956031,4211582.983606176,38.04238522420454,-1.4976560207054386,362.88834
631840.8244969387,4211566.45400046,38.04223464853592,-1.4975301047867453,356.62802
631852.1441982745,4211549.9243947435,38.042084072739456,-1.4974041893781878,350.89597
631863.4638996101,4211533.394789028,38.04193349681517,-1.4972782744797148,350.96637
631874.7836009458,4211516.8651833115,38.041782920763026,-1.497152360091352,344.88702
631886.1033022815,4211500.335577595,38.04163234458305,-1.4970264462130993,339.613
631897.4230036172,4211483.8059718795,38.04148176827524,-1.4969005328449057,333.92056
631908.7427049528,4211467.276366163,38.04133119183962,-1.4967746199868222,333.92056
631920.0624062886,4211450.7467604475,38.041180615276154,-1.4966487076388233,330.8858
631931.3821076242,4211434.217154731,38.04103003858486,-1.496522795800909,327.19876
631942.70180896,4211417.687549015,38.040879461765726,-1.4963968844730542,325.37234
631954.0215102956,4211401.157943299,38.040728884818805,-1.4962709736552584,325.37234
631965.3412116313,4211384.628337583,38.04057830774403,-1.4961450633475473,323.49188
631976.6609129669,4211368.098731866,38.040427730541445,-1.4960191535498952,322.98758
631987.9806143027,4211351.569126151,38.04027715321106,-1.495893244262277,322.98758
631999.3003156383,4211335.039520434,38.04012657575285,-1.4957673354847179,321.51636
632010.620016974,4211318.509914719,38.039975998166824,-1.4956414272171925,320.60153
632021.9397183097,4211301.980309002,38.03982542045299,-1.4955155194597265,319.7422
