UTM_X,UTM_Y,latitude,longitude,elevation
631196.0054586527,4213142.237562211,38.05652573474695,-1.5045873570322534,477.7078
631207.3251599885,4213125.707956495,38.05637516605439,-1.5044614033949297,477.7078
631218.6448613241,4213109.178350779,38.05622459723385,-1.5043354502681234,477.50317
631229.9645626599,4213092.648745063,38.05607402828532,-1.5042094976518596,476.98837
631241.2842639955,4213076.119139346,38.0559234592088,-1.504083545546113,476.45264
631252.6039653312,4213059.589533631,38.0557728900043,-1.5039575939508836,476.45264
631263.9236666668,4213043.059927914,38.05562232067182,-1.5038316428661713,473.85263
631275.2433680026,4213026.530322198,38.05547175121134,-1.503705692291951,472.55243
631286.5630693382,4213010.000716482,38.0553211816229,-1.5035797422282478,471.24078
631297.882770674,4212993.471110766,38.055170611906476,-1.5034537926750615,471.24078
631309.2024720096,4212976.94150505,38.05502004206209,-1.5033278436323418,471.5657
631320.5221733452,4212960.411899334,38.05486947208971,-1.5032018951001138,473.59326
631331.841874681,4212943.882293617,38.05471890198937,-1.5030759470783774,473.59326
631343.1615760166,4212927.352687902,38.054568331761075,-1.5029499995671076,476.96408
631354.4812773523,4212910.823082185,38.0544177614048,-1.502824052566304,478.29562
631365.8009786879,4212894.293476469,38.05426719092057,-1.502698106075992,479.6313
631377.1206800237,4212877.763870753,38.05411662030836,-1.5025721600961464,479.6313
631388.4403813593,4212861.234265037,38.053966049568224,-1.5024462146267417,475.15765
631399.760082695,4212844.704659321,38.053815478700116,-1.5023202696677778,472.4004
631411.0797840307,4212828.175053605,38.053664907704054,-1.5021943252193057,468.58786
631422.3994853664,4212811.645447888,38.05351433658003,-1.502068381281249,461.9178
631433.719186702,4212795.115842173,38.05336376532807,-1.501942437853633,457.3464
631445.0388880378,4212778.586236456,38.05321319394815,-1.5018164949364325,453.67905
631456.3585893734,4212762.05663074,38.053062622440294,-1.5016905525296984,445.505
631467.6782907092,4212745.527025024,38.052912050804494,-1.5015646106333542,442.94794
631478.9979920448,4212728.997419308,38.05276147904074,-1.501438669247451,440.97113
631490.3176933805,4212712.467813592,38.05261090714906,-1.5013127283719632,430.0665
631501.6373947161,4212695.938207876,38.052460335129446,-1.5011867880068652,430.0665
631512.9570960518,4212679.4086021595,38.052309762981885,-1.5010608481521825,417.17044
631524.2767973875,4212662.878996444,38.0521591907064,-1.5009349088079156,410.6431
631535.5964987231,4212646.3493907275,38.05200861830298,-1.500808969974013,403.65057
631546.9162000589,4212629.819785011,38.05185804577164,-1.5006830316505257,397.31244
631558.2359013945,4212613.290179295,38.051707473112366,-1.500557093837403,392.05914
631569.5556027303,4212596.760573579,38.05155690032517,-1.5004311565346706,387.3746
631580.8753040659,4212580.230967863,38.051406327410064,-1.500305219742328,383.05054
631592.1950054016,4212563.701362147,38.05125575436702,-1.5001792834603243,380.06836
631603.5147067372,4212547.1717564305,38.05110518119605,-1.5000533476887106,377.68552
631614.834408073,4212530.642150715,38.050954607897204,-1.499927412427436,373.59985
631626.1541094086,4212514.1125449985,38.05080403447041,-1.499801477676526,373.59985
631637.4738107444,4212497.582939282,38.050653460915726,-1.499675543435955,372.87946
631648.79351208,4212481.0533335665,38.05050288723312,-1.4995496097057486,370.39886
631660.1132134157,4212464.52372785,38.05035231342262,-1.4994236764858813,369.18698
631671.4329147513,4212447.9941221345,38.05020173948421,-1.4992977437763275,369.18698
631682.7526160871,4212431.464516418,38.050051165417905,-1.499171811577113,364.81842
631694.0723174227,4212414.934910702,38.04990059122368,-1.4990458798882376,362.42133
631705.3920187585,4212398.405304986,38.049750016901584,-1.4989199487096756,362.42133
631716.7117200941,4212381.87569927,38.04959944245158,-1.4987940180414274,357.79916
631728.0314214297,4212365.346093553,38.04944886787367,-1.4986680878834926,355.4151
631739.3511227655,4212348.816487838,38.0492982931679,-1.4985421582358462,353.78162
631750.6708241011,4212332.286882121,38.04914771833422,-1.4984162290985135,353.78162
631761.9905254368,4212315.757276406,38.04899714337266,-1.498290300471469,353.78128
631773.3102267724,4212299.227670689,38.04884656828321,-1.498164372354738,353.57413
631784.6299281082,4212282.698064973,38.04869599306588,-1.4980384447482697,353.57413
631795.9496294438,4212266.168459257,38.048545417720675,-1.4979125176520898,354.16663
631807.2693307796,4212249.638853541,38.04839484224759,-1.4977865910661725,355.7833
631818.5890321152,4212233.109247824,38.04824426664662,-1.4976606649905433,358.56873
631829.9087334509,4212216.579642109,38.04809369091778,-1.497534739425177,358.56873
631841.2284347865,4212200.050036392,38.04794311506108,-1.4974088143700734,362.42957
631852.5481361223,4212183.520430677,38.04779253907652,-1.497282889825207,366.49985
631863.8678374579,4212166.99082496,38.04764196296407,-1.4971569657906036,370.49863
631875.1875387937,4212150.461219244,38.04749138672376,-1.497031042266263,371.91986
631886.5072401293,4212133.931613528,38.04734081035561,-1.4969051192521339,376.10654
631897.826941465,4212117.402007812,38.04719023385956,-1.4967791967482678,380.92685
631909.1466428007,4212100.872402095,38.047039657235686,-1.4966532747546135,383.53864
631920.4663441363,4212084.34279638,38.046889080483936,-1.4965273532711965,389.51117
631931.786045472,4212067.813190663,38.04673850360435,-1.4964014322979913,395.38486
631943.1057468076,4212051.283584948,38.0465879265969,-1.4962755118350235,403.62186
631954.4254481434,4212034.753979231,38.04643734946161,-1.496149591882242,403.62186
631965.745149479,4212018.224373515,38.046286772198464,-1.496023672439698,409.53223
631977.0648508148,4212001.694767799,38.04613619480749,-1.4958977535073148,411.70563
631988.3845521504,4211985.165162083,38.04598561728864,-1.495771835085169,412.5179
631999.7042534861,4211968.635556366,38.04583503964198,-1.495645917173184,414.57846
632011.0239548218,4211952.105950651,38.045684461867474,-1.495519999771411,414.87247
632022.3436561575,4211935.576344934,38.04553388396513,-1.495394082879799,414.37628
632033.6633574931,4211919.046739219,38.045383305934955,-1.4952681664983734,416.46692
632044.9830588289,4211902.517133502,38.04523272777695,-1.4951422506271088,419.0828
632056.3027601645,4211885.987527786,38.0450821494911,-1.4950163352660304,424.22464
632067.6224615002,4211869.45792207,38.04493157107745,-1.4948904204150877,433.8891
632078.9421628359,4211852.928316354,38.04478099253594,-1.4947645060743315,433.8891
632090.2618641716,4211836.398710637,38.04463041386664,-1.4946385922437107,438.48822
632101.5815655072,4211819.869104922,38.0444798350695,-1.4945126789232508,441.02936
632112.901266843,4211803.339499205,38.04432925614456,-1.4943867661129266,439.81177
632124.2209681786,4211786.80989349,38.044178677091786,-1.4942608538127125,439.81177
632135.5406695142,4211770.280287773,38.04402809791121,-1.494134942022659,429.2683
632146.86037085,4211753.750682057,38.043877518602805,-1.4940090307427414,417.4922
632158.1800721856,4211737.221076341,38.04372693916661,-1.4938831199729339,417.4922
632169.4997735213,4211720.691470625,38.04357635960259,-1.4937572097132363,400.7056
632180.819474857,4211704.161864908,38.04342577991078,-1.4936312999636743,387.5151
632192.1391761927,4211687.632259193,38.04327520009116,-1.4935053907241969,374.41882
632203.4588775283,4211671.102653476,38.04312462014373,-1.4933794819948296,374.41882
632214.7785788641,4211654.573047761,38.04297404006852,-1.4932535737755726,365.97943
632226.0982801997,4211638.043442044,38.0428234598655,-1.4931276660663744,359.92062
632237.4179815354,4211621.513836328,38.0426728795347,-1.4930017588672866,354.30704
632248.737682871,4211604.984230612,38.0425222990761,-1.4928758521782832,354.30704
632260.0573842068,4211588.454624896,38.0423717184897,-1.4927499459993645,349.28192
632271.3770855424,4211571.9250191795,38.04222113777552,-1.492624040330505,343.44403
632282.6967868782,4211555.395413464,38.04207055693357,-1.4924981351717304,343.44403
632294.0164882138,4211538.8658077475,38.041919975963815,-1.4923722305230147,337.20242
632305.3361895495,4211522.336202032,38.041769394866286,-1.4922463263843582,332.4708
632316.6558908852,4211505.8065963155,38.04161881364098,-1.4921204227557354,328.38556
