X,Y,Z,distance,angle,SAMPLE_1
631575.497900652,4213857.40240848,0,745,230.06361685306,399.509246826172
631571.664112287,4213854.19272519,0,750,230.06361685306,399.509246826172
631567.830323922,4213850.98304191,0,755,230.06361685306,399.509246826172
631563.996535557,4213847.77335863,0,760,230.06361685306,399.509246826172
631560.162747192,4213844.56367535,0,765,230.06361685306,402.254058837891
631556.328958827,4213841.35399207,0,770,230.06361685306,402.254058837891
631552.495170462,4213838.14430878,0,775,230.06361685306,402.254058837891
631548.661382097,4213834.9346255,0,780,230.06361685306,402.254058837891
631544.827593732,4213831.72494222,0,785,230.06361685306,402.254058837891
631540.98899737,4213828.5218065,0,790,237.355359864902,402.254058837891
631536.778835491,4213825.82467155,0,795,237.355359864902,404.347961425781
631532.568673613,4213823.1275366,0,800,237.355359864902,404.347961425781
631528.358511734,4213820.43040164,0,805,237.355359864902,404.347961425781
631524.148349856,4213817.73326669,0,810,237.355359864902,404.347961425781
631519.938187977,4213815.03613174,0,815,237.355359864902,404.347961425781
631515.728026099,4213812.33899678,0,820,237.355359864902,407.241485595703
631511.51786422,4213809.64186183,0,825,237.355359864902,407.241485595703
631507.307702342,4213806.94472688,0,830,237.355359864902,407.241485595703
631503.097540463,4213804.24759192,0,835,237.355359864902,407.241485595703
631498.887378585,4213801.55045697,0,840,237.355359864902,407.241485595703
631494.677216706,4213798.85332202,0,845,237.355359864902,407.241485595703
631490.467054828,4213796.15618706,0,850,237.355359864902,409.195098876953
631486.256892949,4213793.45905211,0,855,237.355359864902,409.195098876953
631482.046731071,4213790.76191716,0,860,237.355359864902,409.195098876953
631477.836569192,4213788.0647822,0,865,237.355359864902,409.195098876953
631473.626407314,4213785.36764725,0,870,237.355359864902,409.195098876953
631469.416245435,4213782.6705123,0,875,237.355359864902,410.482421875
631465.206083557,4213779.97337734,0,880,237.355359864902,410.482421875
631460.995921679,4213777.27624239,0,885,237.355359864902,411.644409179688
631456.7857598,4213774.57910744,0,890,237.355359864902,411.644409179688
631452.575597922,4213771.88197248,0,895,237.355359864902,411.644409179688
631448.365436043,4213769.18483753,0,900,237.355359864902,411.644409179688
631444.155274165,4213766.48770258,0,905,237.355359864902,412.999694824219
631439.945112286,4213763.79056762,0,910,237.355359864902,412.999694824219
631435.734950408,4213761.09343267,0,915,237.355359864902,412.999694824219
631431.524788529,4213758.39629771,0,920,237.355359864902,412.999694824219
631427.314626651,4213755.69916276,0,925,237.355359864902,412.999694824219
631423.104464772,4213753.00202781,0,930,237.355359864902,413.764312744141
631418.894302894,4213750.30489285,0,935,237.355359864902,413.764312744141
631414.684141015,4213747.6077579,0,940,237.355359864902,413.764312744141
631410.940029624,4213744.29734466,0,945,228.179830119882,415.426116943359
631407.213823057,4213740.96337036,0,950,228.179830119882,415.426116943359
631403.487616489,4213737.62939606,0,955,228.179830119882,415.426116943359
631399.761409921,4213734.29542176,0,960,228.179830119882,416.836059570312
631396.035203354,4213730.96144747,0,965,228.179830119882,416.836059570312
631392.308996786,4213727.62747317,0,970,228.179830119882,416.836059570312
631388.582790219,4213724.29349887,0,975,228.179830119882,416.836059570312
631384.856583651,4213720.95952457,0,980,228.179830119882,416.836059570312
631381.130377083,4213717.62555028,0,985,228.179830119882,416.836059570312
631377.404170516,4213714.29157598,0,990,228.179830119882,417.657684326172
631373.677963948,4213710.95760168,0,995,228.179830119882,417.755706787109
631369.95175738,4213707.62362738,0,1000,228.179830119882,417.755706787109
631366.225550813,4213704.28965309,0,1005,228.179830119882,417.755706787109
