X,Y,Z,distance,angle,SAMPLE_1
632393.209888114,4211686.03368327,0,655,254.453672726873,372.888458251953
632388.392817818,4211684.69359604,0,660,254.453672726873,377.513122558594
632383.575747523,4211683.35350882,0,665,254.453672726873,377.513122558594
632378.758677228,4211682.0134216,0,670,254.453672726873,377.513122558594
632373.941606933,4211680.67333437,0,675,254.453672726873,377.513122558594
632369.124536637,4211679.33324714,0,680,254.453672726873,377.513122558594
632364.307466342,4211677.99315992,0,685,254.453672726873,379.141296386719
632359.490396047,4211676.6530727,0,690,254.453672726873,379.141296386719
632354.673325752,4211675.31298547,0,695,254.453672726873,379.141296386719
632349.856255456,4211673.97289824,0,700,254.453672726873,379.141296386719
632345.039185161,4211672.63281102,0,705,254.453672726873,379.141296386719
632340.222114866,4211671.29272379,0,710,254.453672726873,378.162261962891
632335.40504457,4211669.95263657,0,715,254.453672726873,378.162261962891
632330.587974275,4211668.61254935,0,720,254.453672726873,378.162261962891
632325.77090398,4211667.27246212,0,725,254.453672726873,378.162261962891
632320.953833685,4211665.93237489,0,730,254.453672726873,378.162261962891
632316.136763389,4211664.59228767,0,735,254.453672726873,375.775329589844
632311.319693094,4211663.25220045,0,740,254.453672726873,375.775329589844
632306.502622799,4211661.91211322,0,745,254.453672726873,375.775329589844
632301.685552504,4211660.57202599,0,750,254.453672726873,375.775329589844
632296.868482208,4211659.23193877,0,755,254.453672726873,375.775329589844
632292.051411913,4211659.19576535,0,760,254.453672726873,372.202972412109
632287.234341618,4211658.29031606,0,765,254.453672726873,372.202972412109
632282.417271323,4211657.38486677,0,770,254.453672726873,372.202972412109
632278.034838963,4211655.61014161,0,775,254.453672726873,372.202972412109
632272.781901094,4211654.70912103,0,780,254.511498557587,372.202972412109
632267.963480768,4211652.93925818,0,785,254.511498557587,369.116607666016
632263.145060441,4211651.16939534,0,790,254.511498557587,360.769653320312
632258.326640115,4211649.83417043,0,795,254.511498557587,360.769653320312
632253.508219789,4211648.93358346,0,800,254.511498557587,360.769653320312
632248.689799462,4211647.16372061,0,805,254.511498557587,360.769653320312
632244.306017072,4211646.26313364,0,810,254.511498557587,359.920623779297
632239.922234681,4211645.36254666,0,815,254.511498557587,359.920623779297
632235.538452291,4211644.02732175,0,820,254.511498557587,359.920623779297
